2025-06-03 14:11:15 utils.py:l226 INFO	Command: /home/haali/miniconda3/envs/test/bin/ppanggolin all --fasta testingDataset/genomes.fasta.list -c8
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0619 | GCF_000026905.1_ASM2690v1_genomic_CDS_0620 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0623 | GCF_000026905.1_ASM2690v1_genomic_CDS_0624 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0624 | GCF_000026905.1_ASM2690v1_genomic_CDS_0625 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0629 | GCF_000026905.1_ASM2690v1_genomic_CDS_0630 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0630 | GCF_000026905.1_ASM2690v1_genomic_CDS_0631 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0631 | GCF_000026905.1_ASM2690v1_genomic_CDS_0632 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0655 | GCF_000026905.1_ASM2690v1_genomic_CDS_0656 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0662 | GCF_000026905.1_ASM2690v1_genomic_CDS_0663 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0664 | GCF_000026905.1_ASM2690v1_genomic_CDS_0665 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0665 | GCF_000026905.1_ASM2690v1_genomic_CDS_0666 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0669 | GCF_000026905.1_ASM2690v1_genomic_CDS_0670 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0673 | GCF_000026905.1_ASM2690v1_genomic_CDS_0674 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0692 | GCF_000026905.1_ASM2690v1_genomic_CDS_0693 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0694 | GCF_000026905.1_ASM2690v1_genomic_CDS_0695 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0696 | GCF_000026905.1_ASM2690v1_genomic_CDS_0697 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0698 | GCF_000026905.1_ASM2690v1_genomic_CDS_0699 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0705 | GCF_000026905.1_ASM2690v1_genomic_CDS_0706 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0707 | GCF_000026905.1_ASM2690v1_genomic_CDS_0708 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0708 | GCF_000026905.1_ASM2690v1_genomic_CDS_0709 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0715 | GCF_000026905.1_ASM2690v1_genomic_CDS_0716 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0728 | GCF_000026905.1_ASM2690v1_genomic_CDS_0729 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0733 | GCF_000026905.1_ASM2690v1_genomic_CDS_0734 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0735 | GCF_000026905.1_ASM2690v1_genomic_CDS_0736 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0739 | GCF_000026905.1_ASM2690v1_genomic_CDS_0740 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0740 | GCF_000026905.1_ASM2690v1_genomic_CDS_0741 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0750 | GCF_000026905.1_ASM2690v1_genomic_CDS_0751 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0756 | GCF_000026905.1_ASM2690v1_genomic_CDS_0757 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0765 | GCF_000026905.1_ASM2690v1_genomic_CDS_0766 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0766 | GCF_000026905.1_ASM2690v1_genomic_CDS_0767 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0767 | GCF_000026905.1_ASM2690v1_genomic_CDS_0768 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0769 | GCF_000026905.1_ASM2690v1_genomic_CDS_0770 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0772 | GCF_000026905.1_ASM2690v1_genomic_CDS_0773 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0780 | GCF_000026905.1_ASM2690v1_genomic_CDS_0781 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0782 | GCF_000026905.1_ASM2690v1_genomic_CDS_0783 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0792 | GCF_000026905.1_ASM2690v1_genomic_CDS_0793 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0795 | GCF_000026905.1_ASM2690v1_genomic_CDS_0796 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0799 | GCF_000026905.1_ASM2690v1_genomic_CDS_0800 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0800 | GCF_000026905.1_ASM2690v1_genomic_CDS_0801 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0803 | GCF_000026905.1_ASM2690v1_genomic_CDS_0804 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0825 | GCF_000026905.1_ASM2690v1_genomic_CDS_0826 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0841 | GCF_000026905.1_ASM2690v1_genomic_CDS_0842 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0854 | GCF_000026905.1_ASM2690v1_genomic_CDS_0855 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0860 | GCF_000026905.1_ASM2690v1_genomic_tRNA_0037 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0861 | GCF_000026905.1_ASM2690v1_genomic_CDS_0862 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0869 | GCF_000026905.1_ASM2690v1_genomic_CDS_0870 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0875 | GCF_000026905.1_ASM2690v1_genomic_CDS_0876 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0887 | GCF_000026905.1_ASM2690v1_genomic_CDS_0888 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0889 | GCF_000026905.1_ASM2690v1_genomic_CDS_0890 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000026905.1_ASM2690v1_genomic_CDS_0893 | GCF_000026905.1_ASM2690v1_genomic_CDS_0894 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0010 | GCF_000092665.1_ASM9266v1_genomic_CDS_0011 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0012 | GCF_000092665.1_ASM9266v1_genomic_CDS_0013 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0024 | GCF_000092665.1_ASM9266v1_genomic_CDS_0025 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0025 | GCF_000092665.1_ASM9266v1_genomic_CDS_0026 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0026 | GCF_000092665.1_ASM9266v1_genomic_CDS_0027 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0030 | GCF_000092665.1_ASM9266v1_genomic_CDS_0031 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0031 | GCF_000092665.1_ASM9266v1_genomic_CDS_0032 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0032 | GCF_000092665.1_ASM9266v1_genomic_CDS_0033 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0036 | GCF_000092665.1_ASM9266v1_genomic_CDS_0037 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0041 | GCF_000092665.1_ASM9266v1_genomic_CDS_0042 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0053 | GCF_000092665.1_ASM9266v1_genomic_CDS_0054 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0068 | GCF_000092665.1_ASM9266v1_genomic_CDS_0069 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0069 | GCF_000092665.1_ASM9266v1_genomic_CDS_0070 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0070 | GCF_000092665.1_ASM9266v1_genomic_CDS_0071 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0073 | GCF_000092665.1_ASM9266v1_genomic_CDS_0074 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0075 | GCF_000092665.1_ASM9266v1_genomic_CDS_0076 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0077 | GCF_000092665.1_ASM9266v1_genomic_CDS_0078 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0081 | GCF_000092665.1_ASM9266v1_genomic_CDS_0082 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0089 | GCF_000092665.1_ASM9266v1_genomic_CDS_0090 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0092 | GCF_000092665.1_ASM9266v1_genomic_CDS_0093 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0095 | GCF_000092665.1_ASM9266v1_genomic_CDS_0096 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0102 | GCF_000092665.1_ASM9266v1_genomic_CDS_0103 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0120 | GCF_000092665.1_ASM9266v1_genomic_CDS_0121 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0128 | GCF_000092665.1_ASM9266v1_genomic_CDS_0129 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0130 | GCF_000092665.1_ASM9266v1_genomic_CDS_0131 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0136 | GCF_000092665.1_ASM9266v1_genomic_CDS_0137 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0137 | GCF_000092665.1_ASM9266v1_genomic_CDS_0138 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0142 | GCF_000092665.1_ASM9266v1_genomic_CDS_0143 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0153 | GCF_000092665.1_ASM9266v1_genomic_CDS_0154 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0156 | GCF_000092665.1_ASM9266v1_genomic_CDS_0157 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0158 | GCF_000092665.1_ASM9266v1_genomic_CDS_0159 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0163 | GCF_000092665.1_ASM9266v1_genomic_CDS_0164 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0168 | GCF_000092665.1_ASM9266v1_genomic_CDS_0169 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0170 | GCF_000092665.1_ASM9266v1_genomic_CDS_0171 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0174 | GCF_000092665.1_ASM9266v1_genomic_CDS_0175 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0177 | GCF_000092665.1_ASM9266v1_genomic_CDS_0178 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0180 | GCF_000092665.1_ASM9266v1_genomic_CDS_0181 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0181 | GCF_000092665.1_ASM9266v1_genomic_CDS_0182 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0184 | GCF_000092665.1_ASM9266v1_genomic_CDS_0185 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0195 | GCF_000092665.1_ASM9266v1_genomic_CDS_0196 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0198 | GCF_000092665.1_ASM9266v1_genomic_CDS_0199 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0204 | GCF_000092665.1_ASM9266v1_genomic_CDS_0205 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0206 | GCF_000092665.1_ASM9266v1_genomic_CDS_0207 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0208 | GCF_000092665.1_ASM9266v1_genomic_CDS_0209 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0210 | GCF_000092665.1_ASM9266v1_genomic_CDS_0211 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0217 | GCF_000092665.1_ASM9266v1_genomic_CDS_0218 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0218 | GCF_000092665.1_ASM9266v1_genomic_CDS_0219 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0235 | GCF_000092665.1_ASM9266v1_genomic_CDS_0236 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0241 | GCF_000092665.1_ASM9266v1_genomic_CDS_0242 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0243 | GCF_000092665.1_ASM9266v1_genomic_CDS_0244 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0254 | GCF_000092665.1_ASM9266v1_genomic_CDS_0255 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0259 | GCF_000092665.1_ASM9266v1_genomic_CDS_0260 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0260 | GCF_000092665.1_ASM9266v1_genomic_CDS_0261 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0262 | GCF_000092665.1_ASM9266v1_genomic_CDS_0263 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0266 | GCF_000092665.1_ASM9266v1_genomic_CDS_0267 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0268 | GCF_000092665.1_ASM9266v1_genomic_CDS_0269 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0269 | GCF_000092665.1_ASM9266v1_genomic_CDS_0270 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0274 | GCF_000092665.1_ASM9266v1_genomic_CDS_0275 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0277 | GCF_000092665.1_ASM9266v1_genomic_CDS_0278 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0284 | GCF_000092665.1_ASM9266v1_genomic_CDS_0285 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0295 | GCF_000092665.1_ASM9266v1_genomic_CDS_0296 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0296 | GCF_000092665.1_ASM9266v1_genomic_CDS_0297 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0301 | GCF_000092665.1_ASM9266v1_genomic_CDS_0302 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0304 | GCF_000092665.1_ASM9266v1_genomic_CDS_0305 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0306 | GCF_000092665.1_ASM9266v1_genomic_CDS_0307 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0322 | GCF_000092665.1_ASM9266v1_genomic_CDS_0323 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0325 | GCF_000092665.1_ASM9266v1_genomic_CDS_0326 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0330 | GCF_000092665.1_ASM9266v1_genomic_CDS_0331 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0332 | GCF_000092665.1_ASM9266v1_genomic_CDS_0333 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0336 | GCF_000092665.1_ASM9266v1_genomic_CDS_0337 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0338 | GCF_000092665.1_ASM9266v1_genomic_CDS_0339 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0340 | GCF_000092665.1_ASM9266v1_genomic_CDS_0341 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0353 | GCF_000092665.1_ASM9266v1_genomic_CDS_0354 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0364 | GCF_000092665.1_ASM9266v1_genomic_CDS_0365 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0367 | GCF_000092665.1_ASM9266v1_genomic_CDS_0368 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0371 | GCF_000092665.1_ASM9266v1_genomic_CDS_0372 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0372 | GCF_000092665.1_ASM9266v1_genomic_CDS_0373 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0373 | GCF_000092665.1_ASM9266v1_genomic_CDS_0374 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000092665.1_ASM9266v1_genomic_CDS_0374 | GCF_000092665.1_ASM9266v1_genomic_CDS_0375 has no DNA sequence.
